variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k8_glue,512,3,24750,7237,0.9286,0.7227,0.6769,0.1474,14656,174.37
hier_a_iso_k2,768,1,1358477,188187,5.4877,1.4206,8.4283,0.1189,43968,1101.1
hier_a_iso_k2_seg_node,768,1,668992,89645,4.1258,1.0392,8.4283,0.0115,14656,1101.1
hier_a_iso_k2_seg_total,768,1,1337984,179290,4.1258,1.0392,8.4283,0.0216,29312,1101.1
hier_a_iso_k2_glue,768,1,20493,8897,1.3619,1.4206,0.7727,0.0973,14656,348.21
hier_a_iso_k2,768,2,1358477,188187,5.4877,1.452,11.8017,0.1376,43968,1101.27
hier_a_iso_k2_seg_node,768,2,668992,89645,4.1258,1.1115,11.8017,0.015,14656,1101.27
hier_a_iso_k2_seg_total,768,2,1337984,179290,4.1258,1.1115,11.8017,0.0295,29312,1101.27
hier_a_iso_k2_glue,768,2,20493,8897,1.3619,1.452,0.8449,0.1081,14656,348.35
hier_a_iso_k2,768,3,1358477,188187,5.4877,1.4078,11.6071,0.1372,43968,1101.41
hier_a_iso_k2_seg_node,768,3,668992,89645,4.1258,1.12,11.6071,0.0231,14656,1101.41
hier_a_iso_k2_seg_total,768,3,1337984,179290,4.1258,1.12,11.6071,0.0381,29312,1101.41
hier_a_iso_k2_glue,768,3,20493,8897,1.3619,1.4078,0.8362,0.0991,14656,348.23
hier_a_iso_k4,768,1,1364172,188209,3.9257,1.3465,6.1663,0.1834,73280,519.56
hier_a_iso_k4_seg_node,768,1,335056,44717,2.2787,0.5842,6.1663,0.0227,14656,519.56
hier_a_iso_k4_seg_total,768,1,1340224,178868,2.2787,0.5842,6.1663,0.0757,58624,519.56
hier_a_iso_k4_glue,768,1,23948,9341,1.647,1.3465,0.8661,0.1077,14656,348.9
hier_a_iso_k4,768,2,1364172,188209,3.9257,1.348,6.125,0.1691,73280,519.64
hier_a_iso_k4_seg_node,768,2,335056,44717,2.2787,0.5846,6.125,0.0148,14656,519.64
hier_a_iso_k4_seg_total,768,2,1340224,178868,2.2787,0.5846,6.125,0.0558,58624,519.64
hier_a_iso_k4_glue,768,2,23948,9341,1.647,1.348,0.8811,0.1133,14656,349.03
